0.18180894108758827,0.6058721800190889
0.6165646646110082,0.3432484234234723
0.07247555828719954,0.6159928438062557
0.28978505013541533,0.17245707336189786
0.18941812079934495,0.26881843051515175
0.2243618668339108,0.5305450432310745
0.04616473127461551,0.5126824065963563
0.6517914816800249,0.6696769862570086
0.7982174381143397,0.7805636858833299
0.2627175231334987,0.4836169521922655
0.24353911674146655,0.23929641675617264
0.9685419717435014,0.518911701478066
0.41230111199778163,0.05718077957068024
0.7068359244818754,0.6050864470312067
0.16289819951507256,0.8655817635720237
0.5704394728122144,0.7662720070741376
0.6464143350370682,0.556002321081125
0.8828868695766399,0.8622184706211834
0.6056556463026185,0.5205270568229664
0.4165389514337714,0.13666407663054914
0.943251016015041,0.5459882203934597
0.6158623449660541,0.8034666503995435
0.7208180653728306,0.19776455572176366
0.20876902691597965,0.49389614625025635
0.6716099186346329,0.3332777169888762
0.8385536075800123,0.34071905769548816
0.7415537384664961,0.8334254047875478
0.6116172036388579,0.9151293492269672
0.9833616392520806,0.6068607989467715
0.12171676276576804,0.3153940672590453
0.1875087034364067,0.056584472540234576
0.2870847045689616,0.5335744174889633
0.5875248099449184,0.5144700520116705
0.2525735103247988,0.31775429434220304
0.37387328160237354,0.44510488653805746
0.9120713212222238,0.6985369292595396
0.1985514012800741,0.31709851122737986
0.0323196064401533,0.3977980520589467
0.48954522254779065,0.21136036394653024
0.3342729385312714,0.528915108205157
0.592022753669136,0.7033471223621025
0.6797499472509289,0.6939704989470367
0.2272216126866099,0.605045585541792
0.3563104827889565,0.6180803394679728
0.8599298483588383,0.39515188181120653
0.6602238124703977,0.543110917567194
0.8401648592627095,0.5837755181441298
0.20599410988604838,0.8632465768363194
0.9786994489580535,0.035712974515489715
0.7963712201350598,0.21934280744900492
0.6471515687341705,0.0490297990595997
0.6884631313507236,0.9573313967771427
0.28397939687879314,0.8512784288658256
0.18961625745104194,0.5746716291220256
0.8158971108981369,0.750619284290206
0.735365310802865,0.30840847265842597
0.7832313141328134,0.8871394232212413
0.42569261090605626,0.5556957532498266
0.8638737209883702,0.37099251927163757
0.7556046327611029,0.03419126322928967
0.29421568970598866,0.11091168477037794
0.6592894160965546,0.8088945134065076
0.4920221739321863,0.23085301225921184
0.47743116632211047,0.8831409545852035
0.1809245110969704,0.3736638027403669
0.3108057247138959,0.41320968553370563
0.8774274899196253,0.5523750664240845
0.7529909771995142,0.9678722717106906
0.34667120336004953,0.9076144979166774
0.5475105917654742,0.3346939450351044
0.5502216286338845,0.3867875353008088
0.24962882622041183,0.42743425154717085
0.4921864256845061,0.2889679638461182
0.26491695218645883,0.6128060204993833
0.692718764871044,0.18055540971820827
0.15920366250833884,0.8826350950854104
0.022843091162556672,0.08675928549915934
0.03726786127023407,0.6329443064797103
0.9935125869634212,0.33841812548550243
0.1017415155288729,0.35909317596215573
0.2707700489213656,0.25948779501277885
0.7877231116858249,0.9405320954996584
0.949637362586626,0.28596266546188875
0.3862781525206356,0.7327518098088411
0.8702842882863406,0.026306147105686017
0.9531737108872718,0.871392765480887
0.6670194773442712,0.7545442865729297
0.6596396721281889,0.627107433729385
0.5333415169189486,0.6194938645501293
0.19681411747512578,0.3230848112237533
0.3009327113359025,0.7088111683213029
0.48289080211036817,0.534883798526381
0.9774868303785696,0.17602316533760964
0.6823815900617605,0.25891602558105553
0.12597960720310575,0.6024375257561905
0.44248195295512616,0.42098242793634166
0.9118785298407999,0.8427640070415364
0.12967735540930792,0.5003897872964993
0.07909746570623011,0.6588025022748301
0.9695115445601522,0.5218601383114962
